time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
25:10	0.0	0.0	0.0	0.0	25.0	0.0
25:15	0.0	0.0	0.0	0.0	25.0	0.0
25:20	0.0	0.0	0.0	0.0	25.0	0.0
25:25	0.0	0.0	0.0	0.0	25.0	0.0
25:30	0.0	0.0	0.0	0.0	25.0	0.0
25:35	0.0	0.0	0.0	0.0	25.0	0.0
25:40	0.0	0.0	0.0	0.0	25.0	0.0
25:45	0.0	0.0	0.0	0.0	25.0	0.0
25:50	0.0	0.0	0.0	0.0	25.0	0.0
25:55	0.0	0.0	0.0	0.0	25.0	0.0
26:00	0.0	0.0	0.0	0.0	25.0	0.0
26:05	0.0	0.0	0.0	0.0	25.0	0.0
26:10	0.0	0.0	0.0	0.0	25.0	0.0
26:15	0.0	0.0	0.0	0.0	25.0	0.0
26:20	0.0	0.0	0.0	0.0	25.0	0.0
26:25	0.0	0.0	0.0	0.0	25.0	0.0
26:30	0.0	0.0	0.0	0.0	25.0	0.0
26:35	0.0	0.0	0.0	0.0	25.0	0.0
26:40	0.0	0.0	0.0	0.0	25.0	0.0
26:45	0.0	0.0	0.0	0.0	25.0	0.0
26:50	0.0	0.0	0.0	0.0	25.0	0.0
26:55	0.0	0.0	0.0	0.0	25.0	0.0
27:00	0.0	0.0	0.0	0.0	25.0	0.0
27:05	0.0	0.0	0.0	0.0	25.0	0.0
27:10	0.0	0.0	0.0	0.0	25.0	0.0
27:15	0.0	0.0	0.0	0.0	25.0	0.0
27:20	0.0	0.0	0.0	0.0	25.0	0.0
27:25	0.0	0.0	0.0	0.0	25.0	0.0
27:30	0.0	0.0	0.0	0.0	25.0	0.0
27:35	0.0	0.0	0.0	0.0	25.0	0.0
27:40	0.0	0.0	0.0	0.0	25.0	0.0
27:45	0.0	0.0	0.0	0.0	25.0	0.0
27:50	0.0	0.0	0.0	0.0	25.0	0.0
27:55	0.0	0.0	0.0	0.0	25.0	0.0
28:00	0.0	0.0	0.0	0.0	25.0	0.0
28:05	0.0	0.0	0.0	0.0	25.0	0.0
28:10	0.0	0.0	0.0	0.0	25.0	0.0
28:15	0.0	0.0	0.0	0.0	25.0	0.0
28:20	0.0	0.0	0.0	0.0	25.0	0.0
28:25	0.0	0.0	0.0	0.0	25.0	0.0
28:30	0.0	0.0	0.0	0.0	25.0	0.0
28:35	0.0	0.0	0.0	0.0	25.0	0.0
28:40	0.0	0.0	0.0	0.0	25.0	0.0
28:45	0.0	0.0	0.0	0.0	25.0	0.0
28:50	0.0	0.0	0.0	0.0	25.0	0.0
28:55	0.0	0.0	0.0	0.0	25.0	0.0
29:00	0.0	0.0	0.0	0.0	25.0	0.0
